Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,0,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DNI,DHI,Relative Humidity,Wind Speed
2023,6,9,19,30,21,354,44,319,52.01,0.7000000000000001
2023,6,9,20,30,20.6,275,20,262,54.39,0.8
2023,6,9,21,30,20,96,0,96,58.69,0.8
2023,6,9,22,30,19.1,107,2,106,65.91,0.8
2023,6,9,23,30,17.900000000000002,21,0,21,77.68,0.7000000000000001
2023,6,10,0,30,16.900000000000002,0,0,0,81.37,0.7000000000000001
2023,6,10,1,30,16.3,0,0,0,84.32000000000001,0.8
2023,6,10,2,30,15.700000000000001,0,0,0,87.76,1.1
2023,6,10,3,30,15.100000000000001,0,0,0,90.23,1.5
2023,6,10,4,30,14.600000000000001,0,0,0,91.91,1.9000000000000001
2023,6,10,5,30,13.9,0,0,0,94.73,2.1
2023,6,10,6,30,13.3,0,0,0,96.85000000000001,2.2
2023,6,10,7,30,12.700000000000001,0,0,0,98.68,2.2
2023,6,10,8,30,12.3,0,0,0,98.57000000000001,2.2
2023,6,10,9,30,12.5,7,34,7,95.10000000000001,2.3000000000000003
2023,6,10,10,30,13.8,120,355,56,87.55,2.4000000000000004
2023,6,10,11,30,15.8,297,576,89,77.83,2.4000000000000004
2023,6,10,12,30,17.900000000000002,486,703,110,67.02,2.3000000000000003
2023,6,10,13,30,19.6,662,777,125,58.77,2
2023,6,10,14,30,20.900000000000002,800,794,151,54.64,1.6
2023,6,10,15,30,22,890,778,186,52.36,1.3
2023,6,10,16,30,22.8,807,476,356,50.72,1.2000000000000002
2023,6,10,17,30,23.200000000000003,927,763,206,50.18,1.2000000000000002
2023,6,10,18,30,23.400000000000002,838,661,247,50.64,1.2000000000000002
2023,6,10,19,30,23.3,593,377,291,52.54,1.2000000000000002
2023,6,10,20,30,23.1,527,443,231,54.68,1
2023,6,10,21,30,23,439,573,147,56.25,0.9
2023,6,10,22,30,22.3,223,304,122,60.56,0.7000000000000001
2023,6,10,23,30,21.3,79,87,66,70.21000000000001,0.6000000000000001
2023,6,11,0,30,20.8,1,0,1,65.46000000000001,0.6000000000000001
2023,6,11,1,30,20.1,0,0,0,67.88,0.8
2023,6,11,2,30,19,0,0,0,75.12,1.1
2023,6,11,3,30,18,0,0,0,81.95,1.3
2023,6,11,4,30,17.5,0,0,0,85.47,1.3
2023,6,11,5,30,17.2,0,0,0,87.71000000000001,1.2000000000000002
2023,6,11,6,30,16.900000000000002,0,0,0,89.41,1.1
2023,6,11,7,30,16.5,0,0,0,90.87,1.3
2023,6,11,8,30,16.3,0,0,0,91.12,1.5
2023,6,11,9,30,16.5,4,3,4,89.52,1.5
2023,6,11,10,30,17.400000000000002,85,53,75,86.45,1.4000000000000001
2023,6,11,11,30,18.7,238,136,189,80.83,1.1
2023,6,11,12,30,20.6,440,440,205,72.67,0.8
2023,6,11,13,30,23,542,293,340,60.96,0.8
2023,6,11,14,30,24.900000000000002,663,403,334,51.03,1
2023,6,11,15,30,25.700000000000003,699,355,378,48.120000000000005,1.4000000000000001
2023,6,11,16,30,25.700000000000003,604,183,430,50,1.8
2023,6,11,17,30,25.400000000000002,705,320,402,53.480000000000004,2.1
2023,6,11,18,30,25,638,248,416,57.480000000000004,2.3000000000000003
2023,6,11,19,30,24.5,251,16,238,61.800000000000004,2.4000000000000004
2023,6,11,20,30,23.900000000000002,499,283,309,66.27,2.5
2023,6,11,21,30,23.3,340,117,280,70.26,2.6
2023,6,11,22,30,22.400000000000002,209,92,178,74.82000000000001,2.6
2023,6,11,23,30,21.1,76,56,67,81.48,2.6
2023,6,12,0,30,19.900000000000002,1,3,1,87.19,2.7
2023,6,12,1,30,19.3,0,0,0,89.43,2.7
2023,6,12,2,30,18.900000000000002,0,0,0,90.60000000000001,2.7
2023,6,12,3,30,18.7,0,0,0,90.62,2.6
2023,6,12,4,30,18.8,0,0,0,89.46000000000001,2.7
2023,6,12,5,30,19,0,0,0,88.04,2.7
2023,6,12,6,30,18.8,0,0,0,90.24,2.4000000000000004
2023,6,12,7,30,18.8,0,0,0,91.08,2.5
2023,6,12,8,30,18.8,0,0,0,91.88,2.5
2023,6,12,9,30,18.900000000000002,3,0,3,92.15,2.5
2023,6,12,10,30,19.200000000000003,58,12,56,91.15,2.5
2023,6,12,11,30,19.700000000000003,84,4,83,88.99,2.7
2023,6,12,12,30,20.5,188,18,178,85.8,2.8000000000000003
2023,6,12,13,30,21.5,355,99,287,82.04,2.9000000000000004
2023,6,12,14,30,22.6,575,279,347,77.03,3
2023,6,12,15,30,23.400000000000002,550,157,408,73.32000000000001,3.1
2023,6,12,16,30,23.8,581,210,382,71.35000000000001,3.3000000000000003
2023,6,12,17,30,23.900000000000002,649,277,387,70.61,3.5
2023,6,12,18,30,23.6,594,225,392,72.13,3.6
2023,6,12,19,30,23.200000000000003,494,174,354,74.18,3.7
2023,6,12,20,30,22.5,325,106,254,77.96000000000001,3.7
2023,6,12,21,30,21.5,264,81,223,83.77,3.5
2023,6,12,22,30,20.400000000000002,174,67,151,91.04,3.3000000000000003
2023,6,12,23,30,19.6,31,0,31,96.17,3.3000000000000003
2023,6,13,0,30,19.1,1,0,1,98.17,3.4000000000000004
2023,6,13,1,30,19,0,0,0,97.73,3.4000000000000004
2023,6,13,2,30,19,0,0,0,97.57000000000001,3.2
2023,6,13,3,30,18.900000000000002,0,0,0,98.31,3.1
2023,6,13,4,30,18.400000000000002,0,0,0,98.02,3.2
2023,6,13,5,30,17.6,0,0,0,96.43,3.2
2023,6,13,6,30,16.8,0,0,0,94.60000000000001,3.1
2023,6,13,7,30,16.2,0,0,0,93.14,2.9000000000000004
2023,6,13,8,30,15.700000000000001,0,0,0,92.72,2.7
2023,6,13,9,30,15.8,8,41,8,89.94,2.7
2023,6,13,10,30,16.7,68,184,35,85.22,2.7
2023,6,13,11,30,18.1,151,97,116,77.53,2.6
2023,6,13,12,30,19.700000000000003,499,742,102,69.27,2.3000000000000003
2023,6,13,13,30,21.200000000000003,676,813,114,63.49,2
2023,6,13,14,30,22.400000000000002,691,513,272,59.870000000000005,1.8
2023,6,13,15,30,23.400000000000002,867,752,186,56.14,1.8
2023,6,13,16,30,24.1,597,194,413,52.33,1.8
2023,6,13,17,30,24.5,757,424,356,49.14,1.9000000000000001
2023,6,13,18,30,24.6,916,875,132,47.38,1.9000000000000001
2023,6,13,19,30,24.5,802,835,132,46.85,2
2023,6,13,20,30,24,646,767,130,48.07,2
2023,6,13,21,30,23.3,463,666,121,50.4,2.1
2023,6,13,22,30,22.1,270,499,102,55.76,1.9000000000000001
2023,6,13,23,30,20.200000000000003,87,171,60,67.29,1.7000000000000002
2023,6,14,0,30,18.6,1,3,1,71.96000000000001,1.6
2023,6,14,1,30,17.8,0,0,0,75.05,1.6
2023,6,14,2,30,17.1,0,0,0,77.16,1.7000000000000002
2023,6,14,3,30,16.7,0,0,0,77.89,1.9000000000000001
2023,6,14,4,30,16.400000000000002,0,0,0,78.66,2
2023,6,14,5,30,15.9,0,0,0,81.87,2.1
2023,6,14,6,30,15.3,0,0,0,88.05,2.1
2023,6,14,7,30,15,0,0,0,93.74,1.9000000000000001
2023,6,14,8,30,15,0,0,0,98.06,1.8
2023,6,14,9,30,15.9,6,18,6,96.25,1.9000000000000001
2023,6,14,10,30,17.6,107,109,87,90.66,2.1
2023,6,14,11,30,18.900000000000002,289,511,105,87.21000000000001,2.3000000000000003
2023,6,14,12,30,20,463,605,139,84.36,2.4000000000000004
2023,6,14,13,30,20.8,473,259,294,81.42,2.6
2023,6,14,14,30,21.3,412,74,352,78.7,2.7
2023,6,14,15,30,21.5,650,308,371,76.56,2.8000000000000003
2023,6,14,16,30,21.6,215,3,212,75.33,2.9000000000000004
2023,6,14,17,30,21.700000000000003,210,2,208,73.19,3
2023,6,14,18,30,21.700000000000003,117,1,116,71.29,3.1
2023,6,14,19,30,21.400000000000002,584,373,284,71.41,3
2023,6,14,20,30,21.200000000000003,542,489,213,71.71000000000001,2.8000000000000003
2023,6,14,21,30,21,384,399,179,70.77,2.6
2023,6,14,22,30,20.3,53,2,52,70.46000000000001,2.4000000000000004
2023,6,14,23,30,19,103,340,49,72.68,2.6
2023,6,15,0,30,17.900000000000002,2,10,2,73.95,2.9000000000000004
2023,6,15,1,30,17.1,0,0,0,76.73,3
2023,6,15,2,30,16.6,0,0,0,79.59,3
2023,6,15,3,30,16.2,0,0,0,82.11,3
2023,6,15,4,30,15.9,0,0,0,83.63,3.1
2023,6,15,5,30,15.4,0,0,0,85.93,3.1
2023,6,15,6,30,15,0,0,0,87.64,3
2023,6,15,7,30,14.600000000000001,0,0,0,89.73,3
2023,6,15,8,30,14.3,0,0,0,91.52,2.9000000000000004
2023,6,15,9,30,14.5,7,43,7,90.44,2.9000000000000004
2023,6,15,10,30,15.8,124,408,51,83.96000000000001,3.1
2023,6,15,11,30,17.7,243,331,124,74.89,3.1
2023,6,15,12,30,19.6,488,732,97,67.01,2.9000000000000004
2023,6,15,13,30,21.200000000000003,662,797,112,61.92,2.5
2023,6,15,14,30,22.3,761,690,197,58.78,2
2023,6,15,15,30,23.200000000000003,866,692,240,56.4,1.8
2023,6,15,16,30,23.900000000000002,522,67,458,54.81,1.7000000000000002
2023,6,15,17,30,24.3,447,24,424,54.13,1.6
2023,6,15,18,30,24.5,697,213,506,54.06,1.6
2023,6,15,19,30,24.400000000000002,656,365,362,55.01,1.6
2023,6,15,20,30,24.200000000000003,490,243,326,56.31,1.6
2023,6,15,21,30,23.8,371,242,246,58.660000000000004,1.6
2023,6,15,22,30,22.900000000000002,199,82,171,63.52,1.4000000000000001
2023,6,15,23,30,21.200000000000003,90,165,64,74.46000000000001,1.3
2023,6,16,0,30,19.700000000000003,2,1,2,79.4,1.2000000000000002
2023,6,16,1,30,19,0,0,0,82.27,1.2000000000000002
2023,6,16,2,30,18.400000000000002,0,0,0,85.45,1.2000000000000002
2023,6,16,3,30,18,0,0,0,87.23,1.2000000000000002
2023,6,16,4,30,17.6,0,0,0,88.72,1.2000000000000002
2023,6,16,5,30,17.3,0,0,0,89.66,1.2000000000000002
2023,6,16,6,30,17.1,0,0,0,89.94,1.2000000000000002
2023,6,16,7,30,17,0,0,0,89.57000000000001,1.2000000000000002
2023,6,16,8,30,17.1,0,0,0,88.17,1.1
2023,6,16,9,30,17.3,4,9,4,86.17,0.8
2023,6,16,10,30,18.3,96,148,70,83.88,0.8
2023,6,16,11,30,19.900000000000002,253,276,154,75.25,0.8
2023,6,16,12,30,21.8,426,382,222,66.14,1
2023,6,16,13,30,23.3,594,473,268,58.54,1.3
2023,6,16,14,30,24.1,732,524,304,54.53,1.6
2023,6,16,15,30,24.3,676,227,471,54,1.9000000000000001
2023,6,16,16,30,24,267,6,261,56.38,2.1
2023,6,16,17,30,23.400000000000002,47,0,47,60.33,2.2
2023,6,16,18,30,22.8,39,0,39,64.75,2.3000000000000003
2023,6,16,19,30,21.900000000000002,52,0,52,70.69,2.2
2023,6,16,20,30,20.8,348,53,312,78.67,2.1
2023,6,16,21,30,19.8,270,60,239,86.06,2.4000000000000004
2023,6,16,22,30,18.900000000000002,194,112,156,90.68,2.6
2023,6,16,23,30,18.2,62,35,56,94.04,2.3000000000000003
2023,6,17,0,30,17.8,1,1,1,94.87,2
2023,6,17,1,30,17.5,0,0,0,96.26,1.6
2023,6,17,2,30,17.3,0,0,0,96.53,1.4000000000000001
2023,6,17,3,30,17,0,0,0,97.27,1.6
2023,6,17,4,30,16.8,0,0,0,97.10000000000001,1.9000000000000001
2023,6,17,5,30,16.5,0,0,0,97.48,1.9000000000000001
2023,6,17,6,30,16.2,0,0,0,97.47,1.9000000000000001
2023,6,17,7,30,15.8,0,0,0,97.94,1.9000000000000001
2023,6,17,8,30,15.600000000000001,0,0,0,97.26,1.8
2023,6,17,9,30,15.700000000000001,3,5,3,94.97,2
2023,6,17,10,30,16.7,58,2,58,89.94,2.3000000000000003
2023,6,17,11,30,18.1,147,6,145,83.14,2.7
2023,6,17,12,30,19.8,407,389,199,74.7,2.8000000000000003
2023,6,17,13,30,21.200000000000003,510,232,350,67.27,2.8000000000000003
2023,6,17,14,30,22.200000000000003,686,543,243,60.85,2.7
2023,6,17,15,30,23,797,565,286,55.67,2.7
2023,6,17,16,30,23.5,839,554,313,52.42,2.7
2023,6,17,17,30,23.900000000000002,773,438,358,50.300000000000004,2.8000000000000003
2023,6,17,18,30,23.900000000000002,777,528,303,49.76,2.8000000000000003
2023,6,17,19,30,23.700000000000003,604,415,270,49.92,2.9000000000000004
2023,6,17,20,30,23.3,517,334,291,50.81,2.9000000000000004
2023,6,17,21,30,22.6,419,498,161,52.76,2.8000000000000003
2023,6,17,22,30,21.5,99,20,92,56.15,2.6
2023,6,17,23,30,19.900000000000002,85,154,60,62.92,2.3000000000000003
2023,6,18,0,30,18.6,1,0,1,68.21000000000001,2.3000000000000003
2023,6,18,1,30,17.7,0,0,0,72.28,2.3000000000000003
2023,6,18,2,30,17,0,0,0,76.06,2.1
2023,6,18,3,30,16.5,0,0,0,78.28,2.1
2023,6,18,4,30,16.1,0,0,0,79.82000000000001,2.3000000000000003
2023,6,18,5,30,15.8,0,0,0,81.17,2.4000000000000004
2023,6,18,6,30,15.4,0,0,0,83.10000000000001,2.5
2023,6,18,7,30,15.200000000000001,0,0,0,83.92,2.5
2023,6,18,8,30,14.9,0,0,0,85.76,2.5
2023,6,18,9,30,15.3,4,19,4,84.06,2.5
2023,6,18,10,30,16.6,105,252,60,78.83,2.6
2023,6,18,11,30,18.6,276,479,104,71.37,2.6
2023,6,18,12,30,20.6,463,631,126,65.29,2.4000000000000004
2023,6,18,13,30,22.1,638,723,139,60.370000000000005,2.1
2023,6,18,14,30,23.3,755,740,151,56.78,1.8
2023,6,18,15,30,24.200000000000003,844,718,194,54.81,1.6
2023,6,18,16,30,24.900000000000002,818,610,239,53.47,1.5
2023,6,18,17,30,25.3,438,120,324,52.74,1.3
2023,6,18,18,30,25.400000000000002,856,761,172,52.82,1.1
2023,6,18,19,30,25.200000000000003,770,764,154,53.86,0.9
2023,6,18,20,30,24.900000000000002,573,542,207,55.83,0.8
2023,6,18,21,30,24.400000000000002,385,382,187,58.81,0.7000000000000001
2023,6,18,22,30,23.700000000000003,178,153,126,62.870000000000005,0.6000000000000001
2023,6,18,23,30,22.8,64,18,61,71.27,0.5
2023,6,19,0,30,22,2,0,2,70.53,0.5
2023,6,19,1,30,21.400000000000002,0,0,0,71.72,0.5
2023,6,19,2,30,20.6,0,0,0,75.19,0.4
2023,6,19,3,30,19.900000000000002,0,0,0,78.67,0.4
2023,6,19,4,30,19.200000000000003,0,0,0,82.15,0.4
2023,6,19,5,30,18.400000000000002,0,0,0,86.41,0.6000000000000001
2023,6,19,6,30,17.8,0,0,0,90.16,0.7000000000000001
2023,6,19,7,30,17.2,0,0,0,94.27,1
2023,6,19,8,30,16.8,0,0,0,96.33,1.3
2023,6,19,9,30,17.1,6,23,6,93.44,1.8
2023,6,19,10,30,18.3,112,288,61,86.75,2.1
2023,6,19,11,30,19.900000000000002,280,480,108,78.18,2
2023,6,19,12,30,21.5,459,592,143,71.42,1.8
2023,6,19,13,30,23.1,628,659,174,65.4,1.5
2023,6,19,14,30,24.200000000000003,739,642,215,61.04,1.3
2023,6,19,15,30,24.900000000000002,834,649,247,58.4,1.3
2023,6,19,16,30,25.200000000000003,808,452,379,57.43,1.3
2023,6,19,17,30,25.400000000000002,902,691,247,56.910000000000004,1.5
2023,6,19,18,30,25.200000000000003,843,653,256,58.120000000000005,1.7000000000000002
2023,6,19,19,30,24.6,737,613,243,61.35,2
2023,6,19,20,30,23.900000000000002,547,359,304,65.5,2.2
2023,6,19,21,30,23,355,203,250,69.9,2.2
2023,6,19,22,30,21.900000000000002,156,30,146,75.10000000000001,2.3000000000000003
2023,6,19,23,30,20.700000000000003,75,57,66,80.9,2.2
2023,6,20,0,30,19.700000000000003,2,3,2,86.25,2.1
2023,6,20,1,30,19,0,0,0,90.33,2
2023,6,20,2,30,18.6,0,0,0,92.8,2
2023,6,20,3,30,18.3,0,0,0,94.41,2
2023,6,20,4,30,18.1,0,0,0,95.34,2.1
2023,6,20,5,30,18,0,0,0,95.76,2.1
2023,6,20,6,30,17.900000000000002,0,0,0,95.92,2.2
2023,6,20,7,30,17.8,0,0,0,95.96000000000001,2.3000000000000003
2023,6,20,8,30,17.6,0,0,0,96.38,2.4000000000000004
2023,6,20,9,30,17.7,3,1,3,95.05,2.5
2023,6,20,10,30,18,32,0,32,92.49,2.7
2023,6,20,11,30,18.400000000000002,108,2,107,89.22,2.7
2023,6,20,12,30,19,275,67,239,85.04,2.7
2023,6,20,13,30,19.5,438,143,340,81.17,2.7
2023,6,20,14,30,20.1,522,166,387,76.81,2.6
2023,6,20,15,30,20.700000000000003,645,247,422,72.86,2.6
2023,6,20,16,30,21.3,720,355,383,69.39,2.6
2023,6,20,17,30,21.8,712,283,444,66.75,2.6
2023,6,20,18,30,22.200000000000003,741,392,389,64.72,2.6
2023,6,20,19,30,22.400000000000002,553,216,379,63.56,2.6
2023,6,20,20,30,22.200000000000003,536,356,295,63.910000000000004,2.7
2023,6,20,21,30,21.700000000000003,391,302,234,64.99,2.7
2023,6,20,22,30,20.700000000000003,228,158,174,68,2.6
2023,6,20,23,30,19.3,92,109,74,73.8,2.4000000000000004
2023,6,21,0,30,18,3,5,3,80.94,2.3000000000000003
2023,6,21,1,30,17.400000000000002,0,0,0,83.81,2.4000000000000004
2023,6,21,2,30,17,0,0,0,85.93,2.5
2023,6,21,3,30,16.7,0,0,0,87.5,2.6
2023,6,21,4,30,16.3,0,0,0,89.76,2.7
2023,6,21,5,30,16,0,0,0,91.18,2.8000000000000003
2023,6,21,6,30,15.8,0,0,0,91.81,2.8000000000000003
2023,6,21,7,30,15.5,0,0,0,93.16,2.9000000000000004
2023,6,21,8,30,15.3,0,0,0,93.76,2.9000000000000004
2023,6,21,9,30,15.5,4,0,4,92.09,3
2023,6,21,10,30,16.2,75,12,73,87.49,3.3000000000000003
2023,6,21,11,30,17.2,207,112,167,78.94,3.6
2023,6,21,12,30,18.400000000000002,374,299,215,69.71000000000001,3.9000000000000004
2023,6,21,13,30,19.400000000000002,468,238,304,63.620000000000005,4.1000000000000005
2023,6,21,14,30,20.200000000000003,586,324,322,59.980000000000004,4.2
2023,6,21,15,30,20.8,595,223,393,57.800000000000004,4.3
2023,6,21,16,30,21.200000000000003,501,81,424,56.46,4.3
2023,6,21,17,30,21.400000000000002,449,43,408,55.96,4.2
2023,6,21,18,30,21.400000000000002,542,138,418,56.17,4.2
2023,6,21,19,30,21,580,347,300,57.69,4.1000000000000005
2023,6,21,20,30,20.5,447,244,282,59.88,4
2023,6,21,21,30,19.900000000000002,274,84,230,62.370000000000005,3.9000000000000004
2023,6,21,22,30,19.1,80,3,79,65.79,3.6
2023,6,21,23,30,18.2,34,1,34,70.68,3.4000000000000004
2023,6,22,0,30,17.5,2,0,2,75.62,3.2
2023,6,22,1,30,17.2,0,0,0,78,3.2
2023,6,22,2,30,17,0,0,0,79.66,3.3000000000000003
2023,6,22,3,30,16.7,0,0,0,81.81,3.4000000000000004
2023,6,22,4,30,16.5,0,0,0,83.27,3.6
2023,6,22,5,30,16.3,0,0,0,84.82000000000001,3.8000000000000003
2023,6,22,6,30,16.2,0,0,0,85.66,3.9000000000000004
2023,6,22,7,30,16,0,0,0,86.67,4
2023,6,22,8,30,15.8,0,0,0,87.78,4
2023,6,22,9,30,15.700000000000001,2,0,2,88.73,4
2023,6,22,10,30,15.8,48,3,47,88.18,4.1000000000000005
2023,6,22,11,30,16.1,74,4,73,85.02,4.1000000000000005
2023,6,22,12,30,16.5,179,30,163,81.58,4.1000000000000005
2023,6,22,13,30,17,278,56,239,78.58,4.2
2023,6,22,14,30,17.400000000000002,262,14,251,76.98,4.1000000000000005
2023,6,22,15,30,18,235,4,231,74.89,4
2023,6,22,16,30,18.6,279,9,270,73.08,3.9000000000000004
2023,6,22,17,30,19.200000000000003,398,34,366,71.23,3.8000000000000003
2023,6,22,18,30,19.6,425,65,367,70.45,3.6
2023,6,22,19,30,20,411,91,338,70.05,3.4000000000000004
2023,6,22,20,30,20.200000000000003,266,24,250,70.60000000000001,3.1
2023,6,22,21,30,20.200000000000003,264,91,217,72.02,2.9000000000000004
2023,6,22,22,30,19.900000000000002,108,4,107,74.64,2.5
2023,6,22,23,30,19.1,40,0,40,81.19,2.1
2023,6,23,0,30,18.3,2,0,2,85.39,2
2023,6,23,1,30,18,0,0,0,86.77,1.9000000000000001
2023,6,23,2,30,17.8,0,0,0,87.9,1.8
2023,6,23,3,30,17.5,0,0,0,89.8,1.8
2023,6,23,4,30,17.3,0,0,0,91.4,1.8
2023,6,23,5,30,17.1,0,0,0,92.97,1.7000000000000002
2023,6,23,6,30,16.900000000000002,0,0,0,94.51,1.7000000000000002
2023,6,23,7,30,16.8,0,0,0,95.47,1.6
2023,6,23,8,30,16.7,0,0,0,96.55,1.6
2023,6,23,9,30,17.1,6,18,6,94.74,1.7000000000000002
2023,6,23,10,30,18.1,111,299,59,89.39,1.8
2023,6,23,11,30,19.200000000000003,195,332,77,83.71000000000001,1.8
2023,6,23,12,30,20.5,80,2,79,79.53,1.8
2023,6,23,13,30,21.6,124,1,123,77.26,1.8
2023,6,23,14,30,22.400000000000002,176,3,174,76.22,1.9000000000000001
2023,6,23,15,30,22.8,107,0,107,76.37,2.1
2023,6,23,16,30,22.8,130,1,129,77.71000000000001,2.4000000000000004
2023,6,23,17,30,22.400000000000002,148,0,148,80.5,2.5
2023,6,23,18,30,22.1,183,2,181,83.15,2.6
2023,6,23,19,30,21.900000000000002,258,13,247,85.31,2.5
2023,6,23,20,30,21.8,155,4,152,87.12,2.3000000000000003
2023,6,23,21,30,21.5,131,7,127,90.24,2
2023,6,23,22,30,21.1,152,114,113,93.88,1.8
2023,6,23,23,30,20.5,51,48,43,97.91,1.7000000000000002
2023,6,24,0,30,20.1,2,0,2,99.31,1.7000000000000002
2023,6,24,1,30,19.900000000000002,0,0,0,99.35000000000001,1.8
2023,6,24,2,30,19.700000000000003,0,0,0,99.45,1.9000000000000001
2023,6,24,3,30,19.6,0,0,0,99.14,2
2023,6,24,4,30,19.5,0,0,0,99.32000000000001,2.1
2023,6,24,5,30,19.5,0,0,0,99.42,2
2023,6,24,6,30,19.5,0,0,0,99.49000000000001,2.1
2023,6,24,7,30,19.5,0,0,0,99.28,2.2
2023,6,24,8,30,19.400000000000002,0,0,0,99.87,2.2
2023,6,24,9,30,19.5,2,0,2,98.87,2.3000000000000003
2023,6,24,10,30,19.900000000000002,37,1,37,97.7,2.3000000000000003
2023,6,24,11,30,20.700000000000003,48,2,47,95.42,2.4000000000000004
2023,6,24,12,30,21.8,35,0,35,93.63,2.3000000000000003
2023,6,24,13,30,22.700000000000003,103,0,103,91.26,2.1
2023,6,24,14,30,23.200000000000003,218,2,216,87.43,2
2023,6,24,15,30,23.8,270,1,269,83.27,2
2023,6,24,16,30,24.6,491,85,410,79.09,2.1
2023,6,24,17,30,25.400000000000002,557,185,382,75.05,2
2023,6,24,18,30,26,334,55,284,72.13,2
2023,6,24,19,30,26.3,605,435,253,70.74,1.9000000000000001
2023,6,24,20,30,26.200000000000003,171,25,154,71.13,1.9000000000000001
2023,6,24,21,30,25.8,285,152,206,74.09,2
2023,6,24,22,30,24.700000000000003,267,503,93,81.48,2.1
2023,6,24,23,30,23.200000000000003,39,17,36,90.44,2.2
2023,6,25,0,30,22,2,0,2,95.09,2.2
2023,6,25,1,30,21.5,0,0,0,97.74000000000001,2
2023,6,25,2,30,21.1,0,0,0,99.52,1.8
2023,6,25,3,30,20.900000000000002,0,0,0,99.86,1.5
2023,6,25,4,30,20.6,0,0,0,100,1.4000000000000001
2023,6,25,5,30,20.400000000000002,0,0,0,100,1.3
2023,6,25,6,30,20.200000000000003,0,0,0,100,1.3
2023,6,25,7,30,19.900000000000002,0,0,0,100,1.3
2023,6,25,8,30,19.8,0,0,0,99.45,1.2000000000000002
2023,6,25,9,30,20.200000000000003,5,19,5,96.09,1
2023,6,25,10,30,21.6,110,314,55,93.13,0.7000000000000001
2023,6,25,11,30,23.900000000000002,278,530,90,84.62,0.4
2023,6,25,12,30,26.200000000000003,459,652,114,76.57000000000001,0.4
2023,6,25,13,30,27.1,629,729,129,65.79,0.7000000000000001
2023,6,25,14,30,27.5,770,772,142,61.620000000000005,1.2000000000000002
2023,6,25,15,30,27.700000000000003,855,750,178,61.72,1.5
2023,6,25,16,30,27.700000000000003,646,332,331,62.7,1.8
2023,6,25,17,30,27.6,92,0,92,63.9,1.9000000000000001
2023,6,25,18,30,27.3,293,31,265,65.73,2
2023,6,25,19,30,27,623,473,241,67.34,2
2023,6,25,20,30,26.400000000000002,441,214,296,70.38,2.1
2023,6,25,21,30,25.6,432,539,151,74.63,2
2023,6,25,22,30,24.6,271,532,87,80.8,1.9000000000000001
2023,6,25,23,30,23.200000000000003,106,327,52,89.81,1.6
2023,6,26,0,30,22.1,4,20,4,96.28,1.5
2023,6,26,1,30,21.400000000000002,0,0,0,99.68,1.4000000000000001
2023,6,26,2,30,21.1,0,0,0,100,1.3
2023,6,26,3,30,20.8,0,0,0,100,1.3
2023,6,26,4,30,20.5,0,0,0,100,1.2000000000000002
2023,6,26,5,30,20.3,0,0,0,100,1.1
2023,6,26,6,30,20.200000000000003,0,0,0,100,1.1
2023,6,26,7,30,20.1,0,0,0,100,1
2023,6,26,8,30,20,0,0,0,100,1.1
2023,6,26,9,30,20.5,2,0,2,98,1.3
2023,6,26,10,30,21.3,56,12,54,97.55,1.7000000000000002
2023,6,26,11,30,21.8,148,34,136,96.87,1.9000000000000001
2023,6,26,12,30,22.200000000000003,346,224,228,97.05,2.1
2023,6,26,13,30,22.5,234,81,179,97.09,2.1
2023,6,26,14,30,22.6,85,1,84,97.18,2.1
2023,6,26,15,30,22.700000000000003,340,23,319,96.87,2.1
2023,6,26,16,30,23,363,132,238,94.97,2.2
2023,6,26,17,30,23.5,324,66,261,91.68,2.4000000000000004
2023,6,26,18,30,24,611,279,360,88.35000000000001,2.6
2023,6,26,19,30,24.1,411,88,340,86.91,2.7
2023,6,26,20,30,23.700000000000003,388,127,302,89.11,2.5
2023,6,26,21,30,23,103,4,101,94,2.3000000000000003
2023,6,26,22,30,22.3,211,92,179,98,2.3000000000000003
2023,6,26,23,30,21.8,75,18,72,99.58,2.4000000000000004
2023,6,27,0,30,21.5,2,0,2,99.4,2.4000000000000004
2023,6,27,1,30,21.3,0,0,0,99.42,2.3000000000000003
2023,6,27,2,30,21.200000000000003,0,0,0,99.27,2.1
